row_id,window_start,node_id,phase,cpu_util,mem_pressure,disk_latency_ms,request_rate_rps,error_rate_pct,queue_depth,cache_hit_ratio,temperature_c,incident,split
217,2026-05-04 18:05:00,node-00,pre_deploy,0.7587,0.7357,6.736,620.38,0.1363,9,0.6994,49.14,1,val
218,2026-05-04 18:10:00,node-00,pre_deploy,0.6224,0.3307,9.204,152.55,0.0673,2,0.9312,48.31,0,train
219,2026-05-04 18:15:00,node-00,pre_deploy,0.3892,0.3637,36.411,680.42,0.0324,29,0.8697,43.59,1,test
220,2026-05-04 18:20:00,node-00,pre_deploy,0.7071,0.7158,9.291,901.54,1.6905,17,0.8063,43.27,1,train
221,2026-05-04 18:25:00,node-00,pre_deploy,0.2202,0.1816,5.766,90.2,0.9522,5,0.8196,43.34,0,train
222,2026-05-04 18:30:00,node-00,pre_deploy,0.6137,0.1832,4.126,410.4,0.1686,6,0.9552,57.15,0,test
223,2026-05-04 18:35:00,node-00,pre_deploy,0.7419,0.4553,11.033,1133.08,2.1426,8,0.8013,44.46,1,train
224,2026-05-04 18:40:00,node-00,pre_deploy,0.7748,0.359,6.577,962.64,0.1027,4,0.7828,49.24,0,train
225,2026-05-04 18:45:00,node-00,pre_deploy,0.5683,0.1801,8.69,1528.89,1.1145,12,0.8408,45.73,0,train
226,2026-05-04 18:50:00,node-00,pre_deploy,0.5361,0.3969,12.367,144.85,0.0039,15,0.9726,48.6,0,train
227,2026-05-04 18:55:00,node-00,pre_deploy,0.5382,0.5517,9.842,561.4,0.9164,16,0.8853,39.9,0,test
228,2026-05-04 19:00:00,node-00,pre_deploy,0.9223,0.7077,2.089,548.86,0.7114,1,0.94,52.89,0,test
229,2026-05-04 19:05:00,node-00,pre_deploy,0.8429,0.7612,5.377,719.09,0.433,8,0.982,48.54,0,test
230,2026-05-04 19:10:00,node-00,pre_deploy,0.7032,0.3623,5.66,133.8,0.235,4,0.9974,53.25,0,train
231,2026-05-04 19:15:00,node-00,pre_deploy,0.4539,0.3894,11.1,106.71,1.2547,7,0.91,42.87,0,train
232,2026-05-04 19:20:00,node-00,pre_deploy,0.5061,0.1849,7.535,681.31,0.452,6,0.8797,47.37,0,test
233,2026-05-04 19:25:00,node-00,pre_deploy,0.3656,0.3421,9.931,725.74,0.4526,15,0.8853,37.9,0,val
234,2026-05-04 19:30:00,node-00,pre_deploy,0.3406,0.4128,7.781,731.09,0.2213,21,0.7469,40.07,0,val
235,2026-05-04 19:35:00,node-00,pre_deploy,0.4371,0.6717,6.843,131.31,0.0062,13,0.9375,35.91,0,val
236,2026-05-04 19:40:00,node-00,pre_deploy,0.5221,0.4463,5.068,480.96,0.0371,3,0.887,37.33,0,test
237,2026-05-04 19:45:00,node-00,pre_deploy,0.6932,0.7736,8.899,817.23,0.1098,21,0.9336,43.79,0,test
238,2026-05-04 19:50:00,node-00,pre_deploy,0.6704,0.3943,9.457,497.8,1.2031,8,0.9156,48.17,0,train
239,2026-05-04 19:55:00,node-00,pre_deploy,0.5073,0.4595,8.924,103.53,0.0002,5,0.9587,47.55,0,train
240,2026-05-04 20:00:00,node-00,pre_deploy,0.3395,0.0792,6.039,484.23,0.0292,4,0.8737,44.62,0,val
241,2026-05-04 20:05:00,node-00,pre_deploy,0.5779,0.3571,4.259,870.24,0.2576,11,0.8432,48.07,0,val
242,2026-05-04 20:10:00,node-00,pre_deploy,0.8311,0.6074,4.564,123.84,0.2506,1,0.9564,52.16,0,train
243,2026-05-04 20:15:00,node-00,pre_deploy,0.3919,0.194,14.287,922.84,0.8952,18,0.8484,41.37,0,train
244,2026-05-04 20:20:00,node-00,pre_deploy,0.5442,0.4077,8.194,113.24,1.8209,2,0.6879,45.2,0,val
245,2026-05-04 20:25:00,node-00,pre_deploy,0.4797,0.3869,6.236,456.7,0.1416,8,0.6799,49.95,0,train
246,2026-05-04 20:30:00,node-00,pre_deploy,0.7865,0.612,6.966,127.36,1.2487,4,0.8956,50.58,0,train
247,2026-05-04 20:35:00,node-00,pre_deploy,0.5732,0.3243,4.626,172.15,0.0623,3,0.9056,48.78,0,test
248,2026-05-04 20:40:00,node-00,pre_deploy,0.7079,0.7104,4.477,1096.5,0.0156,19,0.9577,44.97,0,train
249,2026-05-04 20:45:00,node-00,pre_deploy,0.6132,0.3132,7.994,804.08,0.9968,9,0.7985,49.7,0,val
250,2026-05-04 20:50:00,node-00,pre_deploy,0.5457,0.4964,12.112,130.74,0.0907,6,0.949,44.55,0,val
251,2026-05-04 20:55:00,node-00,pre_deploy,0.3007,0.4179,7.958,106.54,0.1439,7,0.8264,37.9,0,train
252,2026-05-04 21:00:00,node-00,pre_deploy,0.8441,0.5333,8.378,798.04,1.2748,8,0.9209,54.85,1,train
253,2026-05-04 21:05:00,node-00,pre_deploy,0.2367,0.0941,4.721,117.13,1.0332,4,0.9338,41.95,0,train
254,2026-05-04 21:10:00,node-00,pre_deploy,0.6568,0.4186,7.624,175.08,0.032,8,0.9951,49.8,0,train
255,2026-05-04 21:15:00,node-00,pre_deploy,0.6835,0.4548,5.252,1037.05,0.0348,4,0.7767,42.74,1,val
256,2026-05-04 21:20:00,node-00,pre_deploy,0.5685,0.6754,10.013,1002.87,1.0286,20,0.8544,37.18,1,train
257,2026-05-04 21:25:00,node-00,pre_deploy,0.4291,0.4095,9.05,559.39,0.6009,15,0.9303,40.93,0,train
258,2026-05-04 21:30:00,node-00,pre_deploy,0.6816,0.5199,3.902,387.7,0.144,5,0.9822,45.71,0,test
259,2026-05-04 21:35:00,node-00,pre_deploy,0.3845,0.3025,7.443,902.41,0.0288,19,0.8159,44.41,0,train
260,2026-05-04 21:40:00,node-00,pre_deploy,0.8724,0.8824,8.881,338.96,1.4611,6,0.8791,47.53,1,train
261,2026-05-04 21:45:00,node-00,pre_deploy,0.1522,0.3876,6.1,55.89,1.0232,6,0.865,36.19,0,test
262,2026-05-04 21:50:00,node-00,pre_deploy,0.3872,0.0548,8.96,1279.04,0.3287,14,0.8996,45.16,0,train
263,2026-05-04 21:55:00,node-00,pre_deploy,0.3924,0.5874,7.162,105.72,0.8132,13,0.9689,37.92,0,val
264,2026-05-04 22:00:00,node-00,pre_deploy,0.7363,0.5716,9.738,751.76,0.443,8,0.7359,46.71,1,val
265,2026-05-04 22:05:00,node-00,pre_deploy,0.5106,0.4525,4.483,160.36,0.2429,6,0.8544,45.0,0,test
266,2026-05-04 22:10:00,node-00,pre_deploy,0.7085,0.2618,3.921,793.52,0.0613,8,0.9505,59.23,0,val
267,2026-05-04 22:15:00,node-00,pre_deploy,0.6974,0.6754,5.712,497.23,0.3917,6,0.8797,40.94,0,train
268,2026-05-04 22:20:00,node-00,pre_deploy,0.4381,0.4796,8.672,122.6,0.0006,7,0.8967,43.62,0,test
269,2026-05-04 22:25:00,node-00,pre_deploy,0.7207,0.7048,5.268,126.69,0.1424,1,0.5692,49.47,0,train
270,2026-05-04 22:30:00,node-00,pre_deploy,0.7306,0.4825,5.472,187.46,0.4028,1,0.8527,49.87,0,train
271,2026-05-04 22:35:00,node-00,pre_deploy,0.6148,0.2677,14.133,1258.63,1.8318,22,0.8978,48.41,1,train
272,2026-05-04 22:40:00,node-00,pre_deploy,0.52,0.2004,3.662,520.24,0.1446,2,0.8028,47.93,0,test
273,2026-05-04 22:45:00,node-00,pre_deploy,0.2615,0.1059,4.915,133.17,0.641,2,0.9579,36.53,0,test
274,2026-05-04 22:50:00,node-00,pre_deploy,0.589,0.4781,4.38,686.07,0.339,11,0.9334,44.53,0,val
275,2026-05-04 22:55:00,node-00,pre_deploy,0.9456,0.8236,13.791,1390.85,0.2137,14,0.9841,46.64,1,train
276,2026-05-04 23:00:00,node-00,pre_deploy,0.6008,0.6495,7.062,475.72,3.0393,11,0.9351,38.86,1,test
277,2026-05-04 23:05:00,node-00,pre_deploy,0.3326,0.2924,8.493,138.42,0.1063,8,0.9095,38.29,0,train
278,2026-05-04 23:10:00,node-00,pre_deploy,0.7824,0.747,10.007,631.74,1.528,8,0.8559,46.35,1,train
279,2026-05-04 23:15:00,node-00,pre_deploy,0.5944,0.2848,6.707,737.78,1.1356,4,0.9155,40.68,0,train
280,2026-05-04 23:20:00,node-00,pre_deploy,0.496,0.3845,4.003,104.08,0.0078,6,0.9927,49.02,0,val
281,2026-05-04 23:25:00,node-00,pre_deploy,0.7869,0.5796,4.251,529.93,0.8941,10,0.9873,54.72,0,train
282,2026-05-04 23:30:00,node-00,pre_deploy,0.6273,0.3898,7.109,723.16,0.3852,13,0.942,52.6,0,test
283,2026-05-04 23:35:00,node-00,pre_deploy,0.427,0.3611,17.132,64.7,1.2783,8,0.958,47.03,0,val
284,2026-05-04 23:40:00,node-00,pre_deploy,0.5919,0.8433,22.444,173.25,0.0465,13,0.7637,34.67,0,train
285,2026-05-04 23:45:00,node-00,pre_deploy,0.4243,0.277,20.079,174.01,0.73,9,0.8869,43.97,0,train
286,2026-05-04 23:50:00,node-00,pre_deploy,0.3426,0.3272,5.298,99.1,0.3558,9,0.9426,43.41,0,val
287,2026-05-04 23:55:00,node-00,pre_deploy,0.7873,0.3871,5.01,1349.27,0.6095,17,0.8993,58.01,1,train
288,2026-05-05 00:00:00,node-00,pre_deploy,0.8954,0.6047,10.096,642.07,1.7773,5,0.9191,58.0,1,train
289,2026-05-05 00:05:00,node-00,pre_deploy,0.6259,0.1872,9.665,1582.69,0.8051,11,0.8132,48.05,1,test
290,2026-05-05 00:10:00,node-00,pre_deploy,0.3095,0.3563,9.027,118.96,1.4718,12,0.9059,39.02,0,val
291,2026-05-05 00:15:00,node-00,pre_deploy,0.3947,0.6075,8.597,110.89,0.2755,7,0.8698,34.8,0,val
292,2026-05-05 00:20:00,node-00,pre_deploy,0.7975,0.6389,4.371,492.4,0.1656,8,0.9821,52.47,0,test
293,2026-05-05 00:25:00,node-00,pre_deploy,0.6543,0.5125,18.788,150.48,0.07,10,0.9066,53.39,0,test
294,2026-05-05 00:30:00,node-00,pre_deploy,0.4373,0.1251,8.739,63.33,0.5556,0,0.9842,44.26,0,val
295,2026-05-05 00:35:00,node-00,pre_deploy,0.7303,0.7457,4.064,525.95,0.2185,9,0.8062,54.19,1,test
296,2026-05-05 00:40:00,node-00,pre_deploy,0.5208,0.1833,6.493,452.62,0.8776,6,0.9443,50.67,0,val
297,2026-05-05 00:45:00,node-00,pre_deploy,0.7827,0.6567,3.985,418.62,0.221,3,0.928,53.02,0,train
298,2026-05-05 00:50:00,node-00,pre_deploy,0.3742,0.3848,8.276,654.64,0.2928,10,0.6725,37.27,0,test
299,2026-05-05 00:55:00,node-00,pre_deploy,0.5716,0.4103,5.648,1162.67,0.0025,24,0.8023,51.59,0,train
300,2026-05-05 01:00:00,node-00,pre_deploy,0.5359,0.5624,8.878,559.43,0.0828,21,0.9738,49.95,0,train
301,2026-05-05 01:05:00,node-00,pre_deploy,0.6567,0.4032,9.7,464.37,0.029,13,0.9299,55.97,0,val
302,2026-05-05 01:10:00,node-00,pre_deploy,0.8247,0.5567,8.009,1260.01,1.8747,19,0.8969,53.64,1,train
303,2026-05-05 01:15:00,node-00,pre_deploy,0.6385,0.4169,6.39,622.91,0.0428,11,0.9455,49.0,0,train
304,2026-05-05 01:20:00,node-00,pre_deploy,0.2967,0.2514,17.964,359.55,0.1595,15,0.9394,41.03,1,test
305,2026-05-05 01:25:00,node-00,pre_deploy,0.3459,0.53,8.534,600.05,0.3971,29,0.968,38.09,0,train
306,2026-05-05 01:30:00,node-00,pre_deploy,0.5934,0.2726,13.429,161.96,0.1964,4,0.8908,48.48,0,train
307,2026-05-05 01:35:00,node-00,pre_deploy,0.492,0.1525,7.196,459.5,0.752,10,0.9775,51.82,0,train
308,2026-05-05 01:40:00,node-00,pre_deploy,0.2194,0.0954,8.807,127.26,0.4548,8,0.9309,44.66,0,train
309,2026-05-05 01:45:00,node-00,pre_deploy,0.6315,0.4768,6.703,159.2,1.1321,6,0.9047,47.03,0,train
310,2026-05-05 01:50:00,node-00,pre_deploy,0.6691,0.2376,8.858,619.68,1.7752,1,0.5879,50.48,1,test
311,2026-05-05 01:55:00,node-00,pre_deploy,0.4879,0.1868,7.23,546.53,1.0853,7,0.9334,44.01,0,train
312,2026-05-05 02:00:00,node-00,pre_deploy,0.7836,0.6465,4.334,420.17,0.4059,2,0.7037,50.57,0,val
313,2026-05-05 02:05:00,node-00,pre_deploy,0.4098,0.4081,7.113,104.72,0.0367,4,0.6663,45.27,0,val
314,2026-05-05 02:10:00,node-00,pre_deploy,0.8329,0.7605,12.259,733.98,0.1955,12,0.6446,56.3,1,val
315,2026-05-05 02:15:00,node-00,pre_deploy,0.8346,0.6396,8.722,571.13,0.5355,11,0.9663,56.19,1,val
316,2026-05-05 02:20:00,node-00,pre_deploy,0.7714,0.8504,10.587,95.64,1.2086,4,0.8877,42.24,0,train
317,2026-05-05 02:25:00,node-00,pre_deploy,0.7917,0.6519,6.034,740.79,1.0143,9,0.8629,51.11,1,val
318,2026-05-05 02:30:00,node-00,pre_deploy,0.5248,0.4245,31.789,75.88,0.1711,7,0.999,42.65,0,test
319,2026-05-05 02:35:00,node-00,pre_deploy,0.7963,0.8209,11.923,120.54,2.6411,6,0.9757,42.04,0,train
320,2026-05-05 02:40:00,node-00,pre_deploy,0.4283,0.3513,8.722,572.23,0.0115,13,0.8185,46.65,0,train
321,2026-05-05 02:45:00,node-00,pre_deploy,0.6108,0.8053,2.428,66.89,0.1751,1,0.7935,44.22,0,val
322,2026-05-05 02:50:00,node-00,pre_deploy,0.4003,0.4711,10.837,77.28,0.0165,9,0.9588,45.27,0,val
323,2026-05-05 02:55:00,node-00,pre_deploy,0.7567,0.5995,6.956,785.41,3.8969,17,0.8413,53.62,1,val
324,2026-05-05 03:00:00,node-00,pre_deploy,0.4412,0.4085,11.506,77.98,0.3338,8,0.937,51.53,0,val
325,2026-05-05 03:05:00,node-00,pre_deploy,0.4286,0.5595,14.261,103.51,0.48,11,0.9245,41.82,0,train
326,2026-05-05 03:10:00,node-00,pre_deploy,0.1397,0.0341,5.587,514.96,0.0565,8,0.8532,40.16,0,train
327,2026-05-05 03:15:00,node-00,pre_deploy,0.484,0.2269,13.173,108.88,0.7049,4,0.9797,45.46,0,train
328,2026-05-05 03:20:00,node-00,pre_deploy,0.7237,0.4029,2.742,609.01,0.1525,3,0.9113,52.9,0,train
329,2026-05-05 03:25:00,node-00,pre_deploy,0.5618,0.2561,15.953,374.96,0.9026,3,0.6404,47.48,1,val
330,2026-05-05 03:30:00,node-00,pre_deploy,0.5192,0.3041,22.156,153.4,0.7789,9,0.9723,49.02,0,train
331,2026-05-05 03:35:00,node-00,pre_deploy,0.3495,0.2901,16.586,100.41,1.0486,5,0.8143,41.33,0,train
332,2026-05-05 03:40:00,node-00,pre_deploy,0.6329,0.5058,4.52,815.42,0.1893,15,0.9769,46.5,0,train
333,2026-05-05 03:45:00,node-00,pre_deploy,0.6146,0.2254,2.452,177.09,0.2829,1,0.8941,50.5,0,val
334,2026-05-05 03:50:00,node-00,pre_deploy,0.6266,0.4791,14.184,97.42,0.9504,3,0.9668,45.56,0,val
335,2026-05-05 03:55:00,node-00,pre_deploy,0.3924,0.6839,9.861,724.18,0.1159,22,0.8268,32.21,0,val
336,2026-05-05 04:00:00,node-00,pre_deploy,0.7193,0.6671,6.169,111.86,0.8061,4,0.9293,48.33,0,test
337,2026-05-05 04:05:00,node-00,pre_deploy,0.3056,0.139,5.989,117.13,0.0105,9,0.9811,46.44,0,train
338,2026-05-05 04:10:00,node-00,pre_deploy,0.7588,0.5205,6.914,1269.73,0.6137,7,0.7757,48.87,1,test
339,2026-05-05 04:15:00,node-00,pre_deploy,0.4547,0.2488,19.939,806.74,0.1085,21,0.8566,49.67,0,train
340,2026-05-05 04:20:00,node-00,pre_deploy,0.5805,0.5146,10.04,168.56,0.1441,17,0.9578,52.95,0,train
341,2026-05-05 04:25:00,node-00,pre_deploy,0.7997,0.7535,3.316,688.39,0.6425,6,0.937,45.38,0,val
342,2026-05-05 04:30:00,node-00,pre_deploy,0.5963,0.7201,9.112,588.54,0.0052,12,0.8474,39.32,0,train
343,2026-05-05 04:35:00,node-00,pre_deploy,0.7906,0.8837,3.289,192.47,0.5663,7,0.977,42.53,0,train
344,2026-05-05 04:40:00,node-00,pre_deploy,0.6566,0.7112,23.735,86.19,0.7131,8,0.8838,45.4,0,train
345,2026-05-05 04:45:00,node-00,pre_deploy,0.1579,0.2641,10.945,97.22,0.1074,9,0.9093,32.04,0,val
346,2026-05-05 04:50:00,node-00,pre_deploy,0.6177,0.5426,6.059,353.66,0.013,5,0.9722,40.98,0,train
347,2026-05-05 04:55:00,node-00,pre_deploy,0.7314,0.3637,11.124,777.45,0.7791,13,0.937,59.96,1,train
348,2026-05-05 05:00:00,node-00,pre_deploy,0.8796,0.6016,7.703,692.96,0.0543,11,0.9971,59.73,0,train
349,2026-05-05 05:05:00,node-00,pre_deploy,0.8467,0.475,6.004,1966.24,0.3418,13,0.7603,49.87,1,train
350,2026-05-05 05:10:00,node-00,pre_deploy,0.8447,0.8602,6.744,619.1,0.2194,10,0.9875,42.92,0,val
351,2026-05-05 05:15:00,node-00,pre_deploy,0.4677,0.1414,2.667,427.4,0.924,2,0.9572,45.52,0,test
352,2026-05-05 05:20:00,node-00,pre_deploy,0.5347,0.5269,5.136,80.01,2.1445,3,0.8903,40.67,0,train
353,2026-05-05 05:25:00,node-00,pre_deploy,0.7019,0.2194,10.949,1315.18,0.1995,7,0.8621,50.51,0,train
354,2026-05-05 05:30:00,node-00,pre_deploy,0.4659,0.388,4.355,90.27,0.0114,2,0.8112,46.32,0,train
355,2026-05-05 05:35:00,node-00,pre_deploy,0.6801,0.3912,6.455,504.25,0.5828,12,0.9907,53.76,0,train
356,2026-05-05 05:40:00,node-00,pre_deploy,0.4017,0.3163,8.54,158.19,0.8339,7,0.915,38.79,0,train
357,2026-05-05 05:45:00,node-00,pre_deploy,0.6189,0.3225,6.544,699.01,0.1363,7,0.758,51.53,0,train
358,2026-05-05 05:50:00,node-00,pre_deploy,0.43,0.1388,6.99,288.92,0.1578,5,0.9672,42.69,0,train
359,2026-05-05 05:55:00,node-00,pre_deploy,0.8453,0.4793,3.511,845.0,0.7329,2,0.9409,48.1,1,train
360,2026-05-05 06:00:00,node-00,pre_deploy,0.6774,0.4898,5.461,1454.2,0.0643,25,0.8348,48.17,1,train
361,2026-05-05 06:05:00,node-00,pre_deploy,0.4954,0.4633,7.164,118.72,0.1188,9,0.9114,49.59,0,val
362,2026-05-05 06:10:00,node-00,pre_deploy,0.7587,0.7042,7.386,1154.54,0.1317,14,0.8518,45.11,0,val
363,2026-05-05 06:15:00,node-00,pre_deploy,0.462,0.5617,12.926,499.13,0.1185,10,0.9269,34.34,0,val
364,2026-05-05 06:20:00,node-00,pre_deploy,0.5918,0.5801,2.083,93.38,0.2967,3,0.9759,45.72,0,train
365,2026-05-05 06:25:00,node-00,pre_deploy,0.6073,0.5368,9.02,629.8,0.1222,11,0.9566,41.95,0,test
366,2026-05-05 06:30:00,node-00,pre_deploy,0.5273,0.3151,7.101,98.71,0.1225,2,0.7881,49.43,0,val
367,2026-05-05 06:35:00,node-00,pre_deploy,0.7612,0.4042,10.139,163.78,0.65,2,0.9133,53.45,0,test
368,2026-05-05 06:40:00,node-00,pre_deploy,0.558,0.5361,14.599,600.94,0.4406,13,0.9134,41.02,0,val
369,2026-05-05 06:45:00,node-00,pre_deploy,0.8011,0.4542,10.26,769.3,1.2943,14,0.9865,55.74,1,train
370,2026-05-05 06:50:00,node-00,pre_deploy,0.6081,0.391,4.911,463.75,0.1538,8,0.9796,46.99,0,train
371,2026-05-05 06:55:00,node-00,pre_deploy,0.3691,0.4694,11.418,93.41,1.1135,8,0.9431,35.28,0,train
372,2026-05-05 07:00:00,node-00,pre_deploy,0.8295,0.497,5.027,1068.63,1.6214,7,0.7487,51.52,1,val
373,2026-05-05 07:05:00,node-00,pre_deploy,0.6666,0.3682,4.335,670.28,0.1749,3,0.9636,44.86,0,test
374,2026-05-05 07:10:00,node-00,pre_deploy,0.5829,0.532,5.608,127.56,0.1089,3,0.9135,43.54,0,train
375,2026-05-05 07:15:00,node-00,pre_deploy,0.3975,0.4027,5.587,116.87,0.0134,5,0.769,45.66,0,train
376,2026-05-05 07:20:00,node-00,pre_deploy,0.364,0.3467,6.375,78.02,0.0009,3,0.9807,42.86,0,train
377,2026-05-05 07:25:00,node-00,pre_deploy,0.5107,0.5734,11.364,501.58,0.3264,22,0.9315,45.55,0,train
378,2026-05-05 07:30:00,node-00,pre_deploy,0.5279,0.3305,13.068,116.79,1.7707,7,0.9944,41.84,0,train
379,2026-05-05 07:35:00,node-00,pre_deploy,0.5513,0.4706,20.536,97.53,0.1372,6,0.9245,48.47,0,test
380,2026-05-05 07:40:00,node-00,pre_deploy,0.7377,0.6793,11.1,596.28,1.8192,14,0.9681,47.71,1,train
381,2026-05-05 07:45:00,node-00,pre_deploy,0.2276,0.3364,10.408,78.43,0.2405,7,0.9102,37.53,0,train
382,2026-05-05 07:50:00,node-00,pre_deploy,0.5248,0.5145,21.545,614.38,0.041,16,0.7635,46.8,1,test
383,2026-05-05 07:55:00,node-00,pre_deploy,0.7023,0.3871,6.586,439.44,0.8648,2,0.7423,47.85,0,train
384,2026-05-05 08:00:00,node-00,pre_deploy,0.7979,0.2343,8.486,2821.76,0.5689,14,0.8473,51.42,1,test
385,2026-05-05 08:05:00,node-00,pre_deploy,0.6968,0.8674,10.438,99.53,0.169,9,0.9279,43.11,1,test
386,2026-05-05 08:10:00,node-00,pre_deploy,0.7063,0.547,5.399,626.25,0.5904,8,0.8174,49.16,1,test
387,2026-05-05 08:15:00,node-00,pre_deploy,0.6278,0.4447,3.037,985.67,0.2241,9,0.8446,43.72,0,train
388,2026-05-05 08:20:00,node-00,pre_deploy,0.4501,0.3187,13.089,153.06,0.7847,9,0.9494,41.23,1,val
389,2026-05-05 08:25:00,node-00,pre_deploy,0.4211,0.6355,8.815,482.04,0.618,16,0.8822,32.08,0,train
390,2026-05-05 08:30:00,node-00,pre_deploy,0.4803,0.2142,19.087,115.11,0.0355,9,0.9546,56.31,0,test
391,2026-05-05 08:35:00,node-00,pre_deploy,0.7004,0.3712,15.24,740.02,3.8455,2,0.8791,40.76,0,train
392,2026-05-05 08:40:00,node-00,pre_deploy,0.5844,0.2651,10.105,1040.45,0.1379,9,0.7816,47.32,0,train
393,2026-05-05 08:45:00,node-00,pre_deploy,0.2497,0.1753,3.395,654.21,0.0992,8,0.7624,35.67,0,val
394,2026-05-05 08:50:00,node-00,pre_deploy,0.2625,0.3251,2.953,74.4,0.0383,7,0.8805,46.55,0,val
395,2026-05-05 08:55:00,node-00,pre_deploy,0.2399,0.2276,23.107,84.91,0.8121,12,0.9777,39.25,0,train
396,2026-05-05 09:00:00,node-00,pre_deploy,0.52,0.3417,12.65,99.76,0.242,5,0.9253,49.79,0,val
397,2026-05-05 09:05:00,node-00,pre_deploy,0.6568,0.6887,13.974,568.31,0.7011,14,0.9285,42.37,1,val
398,2026-05-05 09:10:00,node-00,pre_deploy,0.7712,0.4497,5.485,1027.44,0.0232,5,0.7745,51.79,0,train
399,2026-05-05 09:15:00,node-00,pre_deploy,0.6397,0.5527,14.111,182.23,0.553,5,0.7468,46.81,0,train
400,2026-05-05 09:20:00,node-00,pre_deploy,0.458,0.7804,6.546,88.88,0.2726,7,0.98,30.98,0,test
401,2026-05-05 09:25:00,node-00,pre_deploy,0.1918,0.1576,18.674,168.56,0.3235,9,0.9818,29.4,0,val
402,2026-05-05 09:30:00,node-00,pre_deploy,0.3702,0.3687,14.691,124.4,3.4324,13,0.8807,44.37,0,train
403,2026-05-05 09:35:00,node-00,pre_deploy,0.3336,0.4164,14.686,186.34,0.3045,19,0.9121,38.28,0,test
404,2026-05-05 09:40:00,node-00,pre_deploy,0.5591,0.5079,7.389,134.38,0.0271,4,0.868,44.87,0,train
405,2026-05-05 09:45:00,node-00,pre_deploy,0.3124,0.4001,8.929,84.33,0.0213,11,0.9929,41.75,0,train
406,2026-05-05 09:50:00,node-00,pre_deploy,0.6728,0.8574,2.842,126.69,0.0287,4,0.9469,36.57,0,test
407,2026-05-05 09:55:00,node-00,pre_deploy,0.7308,0.5414,9.179,176.49,0.1029,6,0.7867,55.29,0,train
408,2026-05-05 10:00:00,node-00,pre_deploy,0.3873,0.5648,3.211,556.03,0.0133,5,0.9381,25.84,0,train
409,2026-05-05 10:05:00,node-00,pre_deploy,0.4392,0.3615,6.775,711.67,0.1062,7,0.9221,38.04,0,test
410,2026-05-05 10:10:00,node-00,pre_deploy,0.6876,0.4031,11.586,141.83,0.186,5,0.8111,55.09,0,train
411,2026-05-05 10:15:00,node-00,pre_deploy,0.4279,0.3116,21.798,499.33,1.0824,13,0.9847,40.4,0,train
412,2026-05-05 10:20:00,node-00,pre_deploy,0.569,0.4978,4.928,111.75,0.1288,2,0.9013,46.96,0,train
413,2026-05-05 10:25:00,node-00,pre_deploy,0.7067,0.6913,8.607,609.6,0.3057,10,0.8039,44.84,0,train
414,2026-05-05 10:30:00,node-00,pre_deploy,0.7425,0.3038,7.174,1270.57,2.537,9,0.742,52.61,1,test
415,2026-05-05 10:35:00,node-00,pre_deploy,0.7245,0.3041,5.829,1141.63,0.0488,20,0.9985,55.58,0,test
416,2026-05-05 10:40:00,node-00,pre_deploy,0.4223,0.4527,7.008,732.35,0.2228,12,0.6178,38.05,1,train
417,2026-05-05 10:45:00,node-00,pre_deploy,0.6562,0.2516,0.987,125.6,0.0001,0,0.8608,62.89,0,train
418,2026-05-05 10:50:00,node-00,pre_deploy,0.5044,0.6848,10.137,764.05,0.3109,20,0.9551,33.86,0,val
419,2026-05-05 10:55:00,node-00,pre_deploy,0.6237,0.2559,5.897,527.06,0.3973,9,0.9379,55.44,0,train
420,2026-05-05 11:00:00,node-00,pre_deploy,0.5344,0.3896,7.736,167.97,0.2587,5,0.9293,43.53,0,train
421,2026-05-05 11:05:00,node-00,pre_deploy,0.5808,0.2762,12.925,559.62,1.9262,7,0.9275,43.17,1,train
422,2026-05-05 11:10:00,node-00,pre_deploy,0.6538,0.4432,17.318,1399.68,1.5408,24,0.7445,48.07,1,test
423,2026-05-05 11:15:00,node-00,pre_deploy,0.6636,0.4573,1.937,192.28,0.2415,1,0.8754,48.86,0,train
424,2026-05-05 11:20:00,node-00,pre_deploy,0.7827,0.5159,6.338,1194.05,0.0152,5,0.9129,43.11,0,test
425,2026-05-05 11:25:00,node-00,pre_deploy,0.3065,0.1655,15.487,88.22,0.6435,5,0.9626,41.2,0,test
426,2026-05-05 11:30:00,node-00,pre_deploy,0.7365,0.7024,3.218,484.81,0.0109,3,0.9023,43.28,0,train
427,2026-05-05 11:35:00,node-00,pre_deploy,0.7376,0.5512,7.763,1279.65,0.128,20,0.9408,43.13,0,val
428,2026-05-05 11:40:00,node-00,pre_deploy,0.4898,0.4376,4.133,530.74,0.054,2,0.8382,37.47,0,train
429,2026-05-05 11:45:00,node-00,pre_deploy,0.6243,0.6305,10.661,578.19,0.0702,13,0.9273,46.16,0,test
430,2026-05-05 11:50:00,node-00,pre_deploy,0.6783,0.4574,3.077,614.1,0.1634,2,0.8468,46.46,0,val
431,2026-05-05 11:55:00,node-00,pre_deploy,0.8292,0.3378,12.152,213.23,0.0032,5,0.9923,63.55,0,train
432,2026-05-05 12:00:00,node-00,pre_deploy,0.5301,0.0924,4.94,867.81,0.9638,10,0.8763,54.17,0,train
433,2026-05-05 12:05:00,node-00,pre_deploy,0.3897,0.1922,10.1,200.5,0.253,10,0.7964,49.08,0,train
434,2026-05-05 12:10:00,node-00,pre_deploy,0.737,0.6781,5.179,792.23,0.2468,10,0.8588,49.47,0,test
