row_id,region,cluster_id,instance_type,deploy_channel,os_image,cpu_util,mem_pressure,disk_latency_ms,request_rate_rps,error_rate_pct,queue_depth,cache_hit_ratio,node_age_days,power_draw_watts,incident,split
175,me-central,me-central-c02,c6i.xlarge,stable,ubuntu-22.04-v3,0.758,0.4844,20.641,1475.73,1.0619,21,0.8772,346.6,434.06,0,train
176,eu-west,eu-west-c25,c6i.xlarge,stable,ubuntu-24.04-v3,0.3076,0.2114,12.31,122.55,0.8997,6,0.8023,592.8,266.33,0,train
177,sa-east,sa-east-c07,c6i.xlarge,stable,ubuntu-24.04-v2,0.4144,0.2458,33.366,127.46,2.3295,12,0.9417,139.1,275.54,1,train
178,me-central,me-central-c00,c6i.xlarge,stable,al2023-v3,0.798,0.6391,4.998,105.98,0.4629,3,0.9729,395.2,325.36,0,train
179,eu-central,eu-central-c07,m6i.large,stable,debian-12-v1,0.3927,0.3658,9.953,216.89,1.3734,14,0.9322,271.4,300.58,1,val
180,sa-east,sa-east-c00,c6i.xlarge,stable,ubuntu-22.04-v3,0.4882,0.4024,12.431,84.79,3.4367,5,0.9887,85.4,273.06,0,train
181,eu-west,eu-west-c25,c6i.4xlarge,stable,ubuntu-24.04-v2,0.4247,0.2535,3.281,216.87,2.0094,4,0.9588,911.1,322.86,0,train
182,us-west,us-west-c06,t3.large,stable,ubuntu-22.04-v1,0.5307,0.2484,6.806,96.18,0.0531,0,0.7128,237.2,261.69,0,train
183,eu-central,eu-central-c12,m6i.large,stable,ubuntu-22.04-v3,0.3505,0.129,5.592,764.29,0.1002,9,0.8941,93.8,304.69,1,train
184,ap-south,ap-south-c08,c6i.xlarge,canary,ubuntu-22.04-v2,0.5556,0.5654,10.877,523.5,0.0056,9,0.9087,152.5,305.42,0,train
185,us-east,us-east-c14,m6i.2xlarge,stable,ubuntu-24.04-v1,0.8028,0.5736,10.548,1031.93,1.3549,20,0.9496,1048.7,432.93,0,test
186,eu-west,eu-west-c19,m6i.2xlarge,beta,debian-12-v1,0.4208,0.1891,8.764,184.32,1.8677,5,0.7831,679.6,319.82,0,train
187,sa-east,sa-east-c00,t3.large,stable,debian-12-v2,0.7268,0.5393,18.905,1106.05,2.2023,23,0.9337,194.3,382.62,1,val
188,eu-west,eu-west-c16,c6i.xlarge,beta,ubuntu-22.04-v1,0.414,0.4582,16.961,96.48,0.4009,11,0.9772,104.5,309.87,0,test
189,eu-west,eu-west-c08,m6i.large,stable,ubuntu-24.04-v2,0.453,0.4844,4.29,236.33,0.1357,7,0.8043,156.1,287.05,0,val
190,af-south,af-south-c05,c6i.xlarge,stable,ubuntu-22.04-v3,0.3891,0.3999,5.254,114.87,0.1598,4,0.9093,440.9,252.52,0,train
191,us-west,us-west-c06,r6i.2xlarge,stable,al2023-v3,0.7611,0.6413,14.357,106.12,4.2632,6,0.9482,1006.3,354.95,0,train
192,eu-west,eu-west-c08,t3.large,stable,debian-12-v2,0.4944,0.3484,4.068,768.65,0.7523,9,0.9333,1245.7,283.65,0,test
193,eu-west,eu-west-c22,t3.large,canary,ubuntu-24.04-v3,0.6119,0.5742,2.611,174.84,0.0333,8,0.9112,106.9,268.99,1,train
194,us-west,us-west-c04,t3.large,stable,debian-12-v3,0.6546,0.3014,20.164,137.39,0.4775,4,0.9201,654.5,283.06,1,train
195,eu-central,eu-central-c01,t3.large,stable,al2023-v1,0.6244,0.6539,9.592,83.65,0.7872,8,0.9924,1011.3,274.35,0,train
196,ca-central,ca-central-c09,m6i.large,stable,ubuntu-22.04-v3,0.436,0.4681,4.34,516.83,0.4424,15,0.8767,88.6,323.81,0,train
197,ap-northeast,ap-northeast-c02,m6i.large,beta,ubuntu-22.04-v3,0.4337,0.4367,5.775,192.14,0.2973,10,0.9646,170.8,267.89,0,train
198,eu-west,eu-west-c19,m6i.2xlarge,stable,ubuntu-22.04-v2,0.5695,0.6733,2.811,199.34,0.3827,16,0.8735,1120.4,352.72,0,train
199,us-east,us-east-c01,m6i.large,stable,ubuntu-22.04-v1,0.7581,0.3941,9.726,933.38,1.1552,12,0.9204,120.3,401.72,0,test
200,eu-west,eu-west-c19,m6i.2xlarge,stable,debian-12-v2,0.6692,0.4726,5.851,451.61,0.2982,13,0.9734,120.2,352.14,0,train
201,eu-west,eu-west-c19,m6i.large,stable,ubuntu-22.04-v2,0.4794,0.5975,2.146,104.17,0.4944,7,0.9946,100.1,270.57,0,train
202,ap-south,ap-south-c08,m6i.2xlarge,beta,ubuntu-22.04-v2,0.5632,0.4741,5.41,475.63,0.0583,7,0.9462,72.8,326.75,0,test
203,eu-central,eu-central-c07,c6i.xlarge,stable,al2023-v1,0.2214,0.2645,6.378,125.49,0.0334,12,0.9273,73.4,255.32,0,train
204,ca-central,ca-central-c03,c6i.4xlarge,stable,ubuntu-22.04-v3,0.3346,0.5771,4.413,142.94,0.0044,15,0.9558,344.8,335.2,0,test
205,ap-northeast,ap-northeast-c12,t3.large,stable,debian-12-v3,0.5563,0.4399,6.505,79.37,3.6513,1,0.916,546.7,229.85,0,val
206,us-east,us-east-c23,c6i.xlarge,canary,debian-12-v2,0.3441,0.334,6.261,99.67,0.1671,3,0.9188,101.3,239.03,0,train
207,sa-east,sa-east-c00,r6i.2xlarge,beta,al2023-v3,0.8125,0.5484,4.627,527.72,0.3259,8,0.9974,59.3,369.27,0,train
208,af-south,af-south-c08,r6i.2xlarge,stable,ubuntu-22.04-v3,0.3864,0.2034,7.958,374.18,0.5009,10,0.9647,974.8,314.51,0,train
209,us-east,us-east-c21,c6i.4xlarge,stable,ubuntu-24.04-v1,0.6598,0.4617,7.314,152.43,0.1575,4,0.9452,1169.5,368.3,0,test
210,sa-east,sa-east-c07,m6i.large,beta,ubuntu-24.04-v2,0.6392,0.25,3.539,725.87,1.2384,8,0.913,1006.8,323.34,0,train
211,eu-central,eu-central-c05,c6i.4xlarge,canary,debian-12-v2,0.4798,0.3527,11.51,827.25,0.114,15,0.9375,1044.7,397.53,0,train
212,ap-south,ap-south-c10,m6i.large,stable,al2023-v1,0.7543,0.6845,3.376,116.72,0.0149,4,0.9491,90.8,299.67,0,train
213,ap-south,ap-south-c12,t3.large,stable,debian-12-v3,0.3443,0.1718,13.658,582.13,0.1725,14,0.9183,1191.3,288.58,1,test
214,me-central,me-central-c02,t3.large,beta,debian-12-v3,0.4757,0.1137,35.487,411.09,3.3943,6,0.9518,123.2,275.29,0,test
215,me-central,me-central-c02,c6i.xlarge,stable,debian-12-v2,0.4828,0.45,5.457,83.27,0.6445,0,0.935,159.3,269.28,0,train
216,us-east,us-east-c05,c6i.xlarge,stable,debian-12-v2,0.3728,0.6261,6.812,69.3,0.0329,12,0.9554,240.3,297.02,0,train
217,eu-west,eu-west-c19,c6i.xlarge,stable,debian-12-v2,0.3295,0.3853,9.181,103.13,0.231,5,0.9757,1184.2,242.47,0,test
218,sa-east,sa-east-c07,t3.large,stable,ubuntu-22.04-v3,0.7261,0.8393,8.221,365.85,0.4271,9,0.8289,158.7,300.55,1,train
219,us-east,us-east-c19,m6i.large,stable,ubuntu-22.04-v1,0.772,0.4538,21.574,480.41,1.0394,3,0.7621,754.1,321.78,0,val
220,eu-central,eu-central-c01,c6i.xlarge,beta,ubuntu-22.04-v3,0.6218,0.297,7.108,409.99,3.449,5,0.8694,970.2,330.32,1,train
221,ap-northeast,ap-northeast-c12,m6i.2xlarge,stable,al2023-v3,0.6227,0.334,5.046,890.84,0.2589,4,0.6299,114.2,339.94,0,train
222,us-west,us-west-c05,c6i.xlarge,stable,ubuntu-22.04-v2,0.6671,0.2858,12.776,617.41,2.2674,6,0.8907,839.6,331.97,0,test
223,ca-central,ca-central-c11,c6i.xlarge,stable,debian-12-v3,0.6859,0.2803,9.474,482.16,1.2668,8,0.9884,794.3,354.84,0,train
224,sa-east,sa-east-c00,m6i.2xlarge,stable,ubuntu-24.04-v2,0.8411,0.6638,13.632,984.97,0.1308,14,0.8995,992.5,438.14,1,train
225,ap-northeast,ap-northeast-c12,m6i.large,stable,ubuntu-24.04-v1,0.6192,0.6789,5.275,184.71,0.0372,17,0.9467,74.3,341.04,0,val
226,us-west,us-west-c03,m6i.large,beta,ubuntu-22.04-v2,0.6129,0.5934,6.836,443.39,0.0269,8,0.847,918.2,316.55,0,test
227,eu-central,eu-central-c11,t3.large,stable,ubuntu-24.04-v3,0.8313,0.7029,8.7,160.14,1.7587,5,0.7615,103.1,322.75,1,test
228,eu-west,eu-west-c04,t3.large,stable,debian-12-v3,0.5545,0.6271,8.53,443.71,1.883,16,0.8211,1171.3,302.37,0,val
229,eu-west,eu-west-c02,m6i.2xlarge,beta,ubuntu-22.04-v3,0.3324,0.4133,3.165,93.42,0.1295,8,0.9629,18.1,292.23,0,train
230,eu-west,eu-west-c25,m6i.large,stable,ubuntu-24.04-v2,0.3541,0.2356,6.245,1033.94,0.0311,13,0.6837,93.9,327.35,0,train
231,us-west,us-west-c06,m6i.large,stable,debian-12-v3,0.6152,0.3156,2.813,183.75,0.037,1,0.8963,92.6,277.8,0,val
232,us-east,us-east-c21,c6i.xlarge,stable,debian-12-v3,0.3938,0.358,5.101,133.01,0.0376,3,0.7371,43.7,281.76,0,val
233,eu-west,eu-west-c25,c6i.4xlarge,stable,ubuntu-24.04-v3,0.5144,0.3096,8.525,93.59,0.007,4,0.9801,120.4,278.57,0,train
234,ap-south,ap-south-c08,t3.large,stable,ubuntu-24.04-v1,0.3986,0.5786,5.74,781.71,0.0012,27,0.8385,219.2,330.42,0,val
235,eu-central,eu-central-c12,c6i.4xlarge,stable,debian-12-v2,0.4696,0.5074,5.806,82.73,0.1974,8,0.9701,140.2,332.46,0,train
236,eu-central,eu-central-c13,r6i.2xlarge,beta,ubuntu-24.04-v2,0.5909,0.4347,3.574,406.69,0.0107,5,0.9368,266.2,348.02,0,val
237,eu-west,eu-west-c15,c6i.4xlarge,stable,ubuntu-22.04-v1,0.6582,0.3943,10.093,72.8,1.3117,1,0.9653,96.7,316.01,0,train
238,af-south,af-south-c08,t3.large,canary,ubuntu-22.04-v2,0.7779,0.6479,7.638,487.19,1.4755,9,0.994,754.3,384.09,1,train
239,ap-south,ap-south-c15,m6i.large,stable,ubuntu-22.04-v3,0.679,0.5037,3.814,644.07,0.7015,7,0.9456,83.0,336.54,0,train
240,eu-west,eu-west-c15,r6i.2xlarge,stable,debian-12-v2,0.5248,0.3675,3.681,113.21,0.3041,1,0.8123,329.3,341.3,0,train
241,sa-east,sa-east-c07,c6i.xlarge,beta,al2023-v1,0.7439,0.5086,4.941,175.82,0.1395,6,0.9543,909.4,353.12,0,train
242,ap-south,ap-south-c10,m6i.large,beta,ubuntu-22.04-v1,0.5262,0.2289,4.834,630.0,2.5361,4,0.8573,135.7,305.66,0,test
243,ap-northeast,ap-northeast-c00,r6i.2xlarge,stable,debian-12-v2,0.2957,0.3016,8.042,102.05,1.1659,8,0.9125,127.3,287.16,1,test
244,ap-south,ap-south-c08,c6i.xlarge,stable,al2023-v3,0.624,0.6327,3.777,127.56,0.2664,10,0.9846,157.1,325.21,1,train
245,us-east,us-east-c07,c6i.4xlarge,stable,debian-12-v2,0.4309,0.3502,9.027,153.89,0.8955,7,0.7696,729.8,337.57,0,val
246,eu-west,eu-west-c25,c6i.xlarge,stable,debian-12-v3,0.6913,0.539,8.162,121.79,0.4134,3,0.9495,181.1,321.24,0,train
247,eu-west,eu-west-c16,m6i.2xlarge,stable,ubuntu-22.04-v1,0.5463,0.5502,14.112,89.74,1.6674,8,0.8249,1003.1,303.02,1,train
248,ca-central,ca-central-c06,m6i.large,stable,ubuntu-24.04-v3,0.6384,0.6768,8.968,136.17,0.1322,14,0.996,843.5,303.15,0,train
249,eu-west,eu-west-c23,c6i.xlarge,stable,al2023-v1,0.7347,0.7461,15.133,159.56,1.0991,12,0.9613,149.3,339.44,0,train
250,sa-east,sa-east-c00,m6i.2xlarge,stable,ubuntu-22.04-v2,0.5078,0.5494,12.5,112.48,0.3958,9,0.9092,108.4,341.4,0,train
251,us-west,us-west-c18,c6i.xlarge,stable,al2023-v1,0.563,0.313,9.505,550.63,0.1905,9,0.8213,38.3,331.5,0,val
252,ap-northeast,ap-northeast-c09,m6i.large,beta,ubuntu-24.04-v3,0.5857,0.2266,4.179,599.06,0.4301,2,0.8866,132.3,305.08,0,train
253,eu-west,eu-west-c19,r6i.2xlarge,stable,ubuntu-24.04-v3,0.7453,0.5623,40.007,564.59,1.0525,12,0.8536,187.7,406.67,1,train
254,eu-west,eu-west-c08,m6i.2xlarge,stable,ubuntu-24.04-v2,0.8361,0.4944,8.175,1157.42,0.8668,7,0.6418,1064.0,429.95,0,val
255,eu-west,eu-west-c19,c6i.xlarge,stable,debian-12-v1,0.3746,0.216,4.319,96.66,0.0207,1,0.9021,113.4,256.32,0,test
256,eu-central,eu-central-c05,m6i.large,stable,ubuntu-22.04-v1,0.5764,0.1818,5.225,763.4,0.8795,2,0.8882,215.0,309.14,0,test
257,ap-south,ap-south-c08,c6i.xlarge,stable,debian-12-v2,0.6769,0.4946,8.559,1302.6,0.0305,17,0.8589,293.3,402.82,0,test
258,eu-west,eu-west-c20,t3.large,beta,ubuntu-24.04-v1,0.3286,0.3546,4.649,77.83,0.0693,3,0.9164,74.7,241.01,0,test
259,us-west,us-west-c06,m6i.large,stable,debian-12-v1,0.704,0.5918,4.645,604.29,0.0149,7,0.8452,234.3,339.96,0,train
260,us-east,us-east-c13,t3.large,beta,ubuntu-22.04-v3,0.5362,0.5748,16.975,873.0,0.9239,15,0.5433,389.5,339.4,1,train
261,sa-east,sa-east-c03,m6i.2xlarge,stable,debian-12-v3,0.4557,0.15,8.313,595.48,0.2604,7,0.9348,969.6,336.11,0,train
262,ap-northeast,ap-northeast-c02,c6i.4xlarge,beta,al2023-v3,0.7728,0.6188,10.422,621.57,0.9573,2,0.69,118.0,367.75,0,test
263,us-west,us-west-c06,t3.large,stable,ubuntu-22.04-v3,0.4007,0.3638,11.459,120.89,0.0054,6,0.7804,78.4,225.69,0,val
264,af-south,af-south-c08,m6i.large,stable,ubuntu-24.04-v3,0.7884,0.7611,11.316,971.72,0.5104,13,0.8735,785.9,394.06,1,train
265,us-west,us-west-c06,c6i.4xlarge,stable,al2023-v1,0.7433,0.316,17.503,817.36,0.1648,7,0.9805,163.6,422.07,0,test
266,sa-east,sa-east-c07,r6i.2xlarge,stable,ubuntu-22.04-v3,0.6921,0.4456,3.766,827.58,0.1231,10,0.8865,68.5,378.16,0,train
267,af-south,af-south-c06,t3.large,stable,ubuntu-22.04-v2,0.5862,0.4215,9.17,889.12,0.6346,21,0.956,110.3,343.08,0,val
268,sa-east,sa-east-c10,m6i.2xlarge,stable,ubuntu-22.04-v3,0.8921,0.5585,13.082,467.2,0.39,6,0.9701,50.5,402.63,0,train
269,me-central,me-central-c02,t3.large,stable,al2023-v3,0.5473,0.387,10.274,1012.24,0.4079,23,0.852,61.5,401.77,0,test
270,ap-south,ap-south-c11,t3.large,beta,ubuntu-22.04-v3,0.4568,0.3654,11.871,77.95,1.4627,5,0.8705,900.6,267.4,0,train
271,us-east,us-east-c15,r6i.2xlarge,canary,ubuntu-24.04-v3,0.4593,0.5221,3.643,138.06,0.1206,8,0.836,88.3,327.4,0,train
272,ap-south,ap-south-c12,c6i.xlarge,beta,ubuntu-22.04-v3,0.5609,0.1201,10.818,908.59,0.8896,2,0.7609,184.0,339.18,0,test
273,us-west,us-west-c06,r6i.2xlarge,stable,al2023-v1,0.4375,0.2747,9.757,109.67,2.4908,3,0.8441,701.1,323.37,0,train
274,us-east,us-east-c22,c6i.xlarge,stable,debian-12-v3,0.693,0.6796,5.39,138.16,0.0373,5,0.8979,580.7,340.18,0,train
275,us-west,us-west-c05,m6i.large,stable,debian-12-v2,0.4594,0.7098,14.399,80.21,0.4603,8,0.8327,208.8,258.91,0,val
276,me-central,me-central-c00,m6i.large,stable,debian-12-v1,0.3981,0.1871,13.503,407.5,0.2376,7,0.8111,702.0,273.72,0,val
277,us-west,us-west-c06,m6i.large,stable,ubuntu-24.04-v2,0.8638,0.7216,8.331,918.22,0.4289,8,0.9724,214.5,384.03,0,val
278,ca-central,ca-central-c06,m6i.2xlarge,stable,ubuntu-22.04-v2,0.5622,0.7619,5.559,82.79,0.3221,6,0.9662,733.1,287.23,0,train
279,ap-south,ap-south-c12,c6i.xlarge,stable,debian-12-v2,0.4428,0.1821,9.515,94.3,0.6385,1,0.8622,105.3,269.47,0,train
280,us-west,us-west-c06,m6i.large,beta,ubuntu-24.04-v2,0.5821,0.5783,7.867,111.9,0.1289,8,0.972,69.6,301.04,0,train
281,af-south,af-south-c05,r6i.2xlarge,stable,ubuntu-22.04-v1,0.6224,0.7008,12.088,115.22,0.0365,3,0.7404,168.2,323.22,0,train
282,ca-central,ca-central-c13,r6i.2xlarge,stable,al2023-v1,0.8566,0.57,30.59,201.73,1.054,5,0.9343,1003.3,365.22,0,test
283,eu-west,eu-west-c25,m6i.large,beta,ubuntu-24.04-v3,0.6991,0.5791,7.932,111.53,1.2815,7,0.9319,48.8,320.78,0,test
284,eu-west,eu-west-c23,t3.large,stable,debian-12-v3,0.6094,0.5714,3.103,437.7,0.8537,2,0.7225,486.7,312.92,1,train
285,eu-west,eu-west-c12,c6i.xlarge,stable,ubuntu-24.04-v3,0.3417,0.5396,13.455,101.66,0.0279,5,0.7919,212.7,253.74,1,test
286,us-east,us-east-c22,r6i.2xlarge,stable,al2023-v1,0.5919,0.4912,8.236,945.62,0.2521,14,0.7499,882.0,397.15,0,train
287,me-central,me-central-c03,m6i.2xlarge,canary,al2023-v3,0.4053,0.3036,9.35,118.1,0.0878,7,0.925,298.4,308.57,0,train
288,ca-central,ca-central-c09,m6i.large,stable,al2023-v2,0.3821,0.5282,16.957,104.1,0.0605,7,0.8813,54.8,261.96,0,test
289,us-east,us-east-c13,m6i.2xlarge,stable,ubuntu-22.04-v1,0.2445,0.402,13.161,63.52,0.0968,9,0.8708,145.5,269.46,0,train
290,ap-south,ap-south-c10,t3.large,stable,debian-12-v3,0.5047,0.3691,9.801,109.87,0.1633,10,0.9968,118.4,296.04,0,train
291,us-west,us-west-c05,c6i.4xlarge,beta,ubuntu-22.04-v1,0.5831,0.2313,15.393,1339.78,0.986,14,0.6133,604.4,439.59,1,val
292,us-east,us-east-c26,m6i.large,beta,ubuntu-24.04-v1,0.9014,0.6789,6.544,902.63,0.0741,4,0.8972,97.8,376.33,0,val
293,eu-west,eu-west-c19,m6i.large,stable,ubuntu-24.04-v2,0.8847,0.7916,15.155,888.41,1.0405,23,0.9622,73.5,436.24,1,test
294,ap-south,ap-south-c08,c6i.4xlarge,beta,ubuntu-22.04-v3,0.7161,0.3259,3.078,132.1,0.2574,0,0.9625,106.6,333.18,0,val
295,ca-central,ca-central-c11,t3.large,beta,al2023-v3,0.5652,0.6115,9.324,164.4,0.0143,8,0.8737,695.9,294.83,0,val
296,ca-central,ca-central-c03,m6i.2xlarge,stable,ubuntu-22.04-v3,0.4889,0.6145,4.786,206.86,0.4496,11,0.9,106.7,362.34,0,val
297,ap-northeast,ap-northeast-c12,c6i.4xlarge,beta,debian-12-v3,0.5661,0.6643,3.382,561.66,0.0361,9,0.7654,161.9,353.85,1,val
298,eu-west,eu-west-c08,c6i.xlarge,beta,ubuntu-22.04-v3,0.5968,0.6074,13.432,117.17,1.4339,8,0.9492,838.7,331.39,0,train
299,ca-central,ca-central-c11,m6i.large,stable,debian-12-v2,0.3703,0.2012,10.946,97.13,0.4466,4,0.9633,253.9,250.27,0,test
300,eu-west,eu-west-c08,c6i.4xlarge,canary,ubuntu-24.04-v3,0.7631,0.2367,5.28,1458.44,0.3055,10,0.9476,62.6,443.71,0,train
301,eu-central,eu-central-c08,c6i.4xlarge,beta,ubuntu-22.04-v2,0.4006,0.1806,5.433,672.52,1.3299,8,0.9572,110.8,349.26,1,val
302,eu-west,eu-west-c08,r6i.2xlarge,stable,al2023-v2,0.4787,0.2022,3.866,547.76,0.1776,10,0.9644,57.8,360.64,0,train
303,us-east,us-east-c15,c6i.xlarge,stable,ubuntu-24.04-v3,0.4967,0.4572,5.02,147.12,0.2811,5,0.718,986.9,295.78,0,train
304,ap-northeast,ap-northeast-c12,t3.large,beta,debian-12-v3,0.4831,0.2003,8.034,142.55,0.544,4,0.942,139.3,223.16,0,train
305,eu-central,eu-central-c01,r6i.2xlarge,stable,al2023-v1,0.6335,0.2622,14.012,140.3,3.9569,0,0.873,594.7,310.75,1,train
306,us-west,us-west-c06,m6i.large,stable,ubuntu-24.04-v2,0.4711,0.209,7.843,711.2,1.488,8,0.8461,105.8,298.62,0,test
307,af-south,af-south-c06,m6i.large,stable,ubuntu-24.04-v3,0.3629,0.215,5.298,498.0,0.7405,10,0.8335,54.1,291.44,0,test
308,ap-northeast,ap-northeast-c10,r6i.2xlarge,canary,debian-12-v2,0.3529,0.2395,10.059,420.02,0.5292,8,0.9432,118.4,307.08,0,train
309,eu-west,eu-west-c08,r6i.2xlarge,stable,al2023-v1,0.6311,0.5883,5.703,181.3,0.0762,7,0.8272,253.6,357.9,0,train
310,us-west,us-west-c01,r6i.2xlarge,stable,ubuntu-22.04-v3,0.4924,0.419,3.506,187.18,0.0054,6,0.971,94.2,305.33,0,val
311,sa-east,sa-east-c12,m6i.2xlarge,stable,ubuntu-24.04-v2,0.3616,0.1694,5.269,729.36,0.0115,11,0.9165,432.2,334.46,0,train
312,us-west,us-west-c04,m6i.2xlarge,stable,debian-12-v3,0.4465,0.2833,8.661,509.84,1.0001,8,0.9564,655.0,357.17,0,train
313,eu-central,eu-central-c11,m6i.large,stable,ubuntu-22.04-v1,0.5228,0.5253,18.909,96.99,0.1509,4,0.9493,507.0,262.46,1,train
314,eu-west,eu-west-c03,m6i.large,stable,ubuntu-22.04-v3,0.6069,0.6985,11.28,582.29,0.1603,8,0.7595,1257.0,332.19,0,train
315,eu-west,eu-west-c23,r6i.2xlarge,stable,debian-12-v1,0.6922,0.2912,17.358,881.55,1.7943,9,0.9166,116.2,377.81,0,train
316,ap-south,ap-south-c08,m6i.2xlarge,beta,al2023-v2,0.8449,0.7332,3.106,98.63,0.0114,0,0.9286,67.0,373.65,0,val
317,us-west,us-west-c09,m6i.large,stable,ubuntu-24.04-v3,0.7921,0.758,10.905,1027.63,0.1074,19,0.7743,1035.3,407.71,1,test
318,us-east,us-east-c21,m6i.large,stable,ubuntu-22.04-v1,0.3291,0.1108,12.846,221.87,0.4861,5,0.9559,93.7,275.18,0,train
319,eu-west,eu-west-c19,r6i.2xlarge,stable,al2023-v1,0.9087,0.6864,8.851,1477.51,0.3457,11,0.7683,275.4,454.73,0,train
320,ca-central,ca-central-c09,t3.large,beta,ubuntu-24.04-v3,0.5463,0.4281,4.046,628.38,0.2405,8,0.9031,155.7,311.32,0,train
321,us-east,us-east-c14,t3.large,stable,ubuntu-24.04-v1,0.5791,0.3315,5.752,658.09,0.241,10,0.9836,130.2,297.57,0,train
322,eu-central,eu-central-c01,t3.large,stable,debian-12-v1,0.7021,0.444,8.428,649.17,0.3892,8,0.9087,174.3,315.45,0,val
323,eu-west,eu-west-c08,m6i.2xlarge,beta,ubuntu-22.04-v3,0.8442,0.6741,10.45,1044.42,0.2954,6,0.6894,883.6,410.19,0,train
324,me-central,me-central-c02,t3.large,stable,debian-12-v3,0.7756,0.6064,15.991,570.25,0.4366,10,0.9839,76.0,345.65,0,train
325,us-east,us-east-c13,m6i.large,stable,debian-12-v2,0.4988,0.1784,4.483,652.81,0.7136,2,0.9089,150.2,287.29,0,train
326,us-east,us-east-c21,m6i.2xlarge,stable,ubuntu-24.04-v3,0.384,0.4269,6.197,488.1,0.5703,13,0.9284,286.8,351.21,1,val
327,eu-west,eu-west-c03,m6i.2xlarge,beta,al2023-v3,0.2836,0.2,11.901,100.76,0.0306,8,0.9759,214.9,297.61,0,train
328,eu-central,eu-central-c08,t3.large,stable,debian-12-v3,0.541,0.6332,5.994,610.11,0.1956,20,0.9409,66.4,322.67,0,train
329,us-east,us-east-c13,m6i.large,stable,al2023-v3,0.5163,0.3392,7.409,131.19,0.0466,3,0.7833,138.3,266.16,0,train
330,us-east,us-east-c21,c6i.xlarge,stable,ubuntu-22.04-v1,0.5879,0.7436,13.305,141.4,0.2114,12,0.9126,56.1,297.51,0,train
331,us-east,us-east-c23,r6i.2xlarge,stable,debian-12-v1,0.5604,0.4412,20.098,110.29,0.5775,4,0.8619,739.9,319.38,0,train
332,us-west,us-west-c06,m6i.large,stable,ubuntu-22.04-v3,0.7967,0.5105,10.049,468.54,1.4148,2,0.7976,44.6,333.19,0,train
333,ap-northeast,ap-northeast-c10,t3.large,stable,debian-12-v3,0.5971,0.4243,3.531,765.01,0.1243,10,0.9454,123.3,303.36,0,train
334,us-east,us-east-c25,m6i.2xlarge,canary,debian-12-v1,0.2623,0.2998,18.305,106.2,1.1978,7,0.8525,97.5,305.12,1,train
335,ca-central,ca-central-c06,c6i.xlarge,stable,debian-12-v2,0.5015,0.2971,10.476,1037.95,0.0991,21,0.9943,225.8,384.93,0,train
336,ca-central,ca-central-c13,m6i.2xlarge,stable,ubuntu-22.04-v2,0.6386,0.5744,4.971,302.55,0.0821,4,0.7793,140.0,317.12,0,test
337,eu-west,eu-west-c25,t3.large,stable,ubuntu-22.04-v3,0.696,0.5021,10.652,556.75,0.606,8,0.9634,50.4,331.07,0,train
338,eu-central,eu-central-c12,m6i.2xlarge,stable,debian-12-v1,0.602,0.3949,6.89,613.39,0.8608,7,0.7451,96.7,333.36,0,train
339,us-east,us-east-c26,c6i.4xlarge,stable,debian-12-v3,0.5692,0.2851,9.893,453.83,0.5399,7,0.866,1347.6,385.42,0,val
340,ap-south,ap-south-c08,m6i.large,canary,debian-12-v3,0.7506,0.7282,3.997,991.25,0.0363,16,0.9766,1029.7,389.32,1,train
341,us-west,us-west-c00,c6i.xlarge,stable,debian-12-v1,0.634,0.5381,3.93,72.72,0.4881,3,0.9546,32.4,304.19,0,train
342,sa-east,sa-east-c11,m6i.large,beta,debian-12-v2,0.524,0.6093,18.273,182.8,0.1339,14,0.8287,162.7,332.38,0,test
343,sa-east,sa-east-c04,c6i.4xlarge,stable,debian-12-v2,0.5473,0.4459,7.626,77.71,0.0423,2,0.9854,117.5,320.71,0,train
344,us-east,us-east-c13,m6i.2xlarge,stable,debian-12-v3,0.6082,0.4718,7.896,298.07,0.0788,5,0.8441,227.5,308.21,0,test
345,eu-west,eu-west-c08,c6i.xlarge,stable,debian-12-v1,0.923,0.6965,25.989,901.28,0.7281,3,0.7839,263.8,402.4,1,train
346,me-central,me-central-c02,r6i.2xlarge,canary,ubuntu-22.04-v2,0.431,0.2813,6.349,134.41,0.0805,1,0.6645,81.9,308.19,0,val
347,eu-west,eu-west-c20,m6i.2xlarge,stable,debian-12-v2,0.6699,0.6156,4.535,194.09,0.3749,7,0.9559,73.3,343.12,0,train
348,us-east,us-east-c21,m6i.large,beta,debian-12-v3,0.5668,0.4942,4.75,663.34,0.003,10,0.8733,48.0,316.64,1,val
349,us-east,us-east-c19,c6i.xlarge,stable,debian-12-v2,0.5298,0.6229,8.97,794.79,0.0839,19,0.8452,333.1,368.23,0,train
350,eu-central,eu-central-c07,t3.large,stable,ubuntu-24.04-v3,0.5761,0.5322,6.523,147.18,0.1326,6,0.7089,23.6,301.69,0,train
351,eu-west,eu-west-c25,t3.large,stable,debian-12-v2,0.5627,0.2566,11.849,662.86,0.6015,8,0.9275,158.2,327.95,0,train
352,ca-central,ca-central-c06,m6i.large,stable,ubuntu-22.04-v3,0.4088,0.41,5.415,486.08,0.0488,17,0.876,814.6,336.62,0,test
353,us-west,us-west-c08,m6i.large,stable,debian-12-v1,0.4165,0.1108,10.993,719.91,0.7736,5,0.8006,1277.8,291.19,0,test
